0,0,255.0,179.0,255.0,255.0,43.840133614627284,102.10306610407876,113.14528832630099,89.73493670886076
0,1,255.0,178.87878787878788,255.0,252.8181818181818,49.22136374873264,97.10608968706617,121.11663280903787,97.35575780989886
0,2,255.0,178.75757575757575,255.0,250.63636363636363,54.60259388283801,92.1091132700536,129.08797729177476,104.97657891093695
0,3,255.0,178.63636363636363,255.0,248.45454545454547,59.983824016943366,87.11213685304101,137.05932177451166,112.59740001197505
0,4,255.0,178.5151515151515,255.0,246.27272727272728,65.36505415104872,82.11516043602843,145.03066625724853,120.21822111301316
0,5,255.0,178.3939393939394,255.0,244.0909090909091,70.74628428515409,77.11818401901584,153.00201073998542,127.83904221405126
0,6,255.0,178.27272727272728,255.0,241.9090909090909,76.12751441925946,72.12120760200327,160.97335522272232,135.45986331508936
0,7,255.0,178.15151515151516,255.0,239.72727272727272,81.5087445533648,67.12423118499068,168.9446997054592,143.08068441612744
0,8,255.0,178.03030303030303,255.0,237.54545454545456,86.88997468747017,62.127254767978094,176.91604418819608,150.70150551716554
0,9,254.9090909090909,178.0,254.8181818181818,238.1818181818182,85.30715785501685,62.92375756749908,176.95126246090828,151.04621973372744
0,10,254.78787878787878,178.0,254.57575757575756,239.75757575757575,81.40299203371065,65.6514201058646,174.34110533027894,148.96556498879727
0,11,254.66666666666666,178.0,254.33333333333334,241.33333333333334,77.49882621240442,68.37908264423011,171.73094819964962,146.8849102438671
0,12,254.54545454545453,178.0,254.0909090909091,242.9090909090909,73.59466039109822,71.10674518259562,169.12079106902027,144.80425549893693
0,13,254.42424242424244,178.0,253.84848484848484,244.4848484848485,69.69049456979201,73.83440772096114,166.51063393839092,142.72360075400675
0,14,254.3030303030303,178.0,253.6060606060606,246.06060606060606,65.7863287484858,76.56207025932665,163.90047680776158,140.64294600907658
0,15,254.1818181818182,178.0,253.36363636363637,247.63636363636363,61.882162927179586,79.28973279769217,161.29031967713223,138.5622912641464
0,16,254.06060606060606,178.0,253.12121212121212,249.21212121212122,57.97799710587338,82.01739533605767,158.68016254650288,136.48163651921624
0,17,252.42424242424244,178.0,252.5151515151515,247.21212121212122,53.48489660186639,86.77554525676793,155.9286477464274,133.45881542291042
0,18,249.27272727272728,178.0,251.54545454545456,241.63636363636365,48.40286141515861,93.56418255982294,153.03577527690575,129.49382797522898
0,19,246.12121212121212,178.0,250.57575757575756,236.06060606060606,43.32082622845082,100.35281986287798,150.14290280738408,125.52884052754752
0,20,242.96969696969697,178.0,249.6060606060606,230.48484848484847,38.23879104174305,107.14145716593299,147.25003033786243,121.56385307986608
